,time_timetuple,time_datetime,ask,bid,cpn,facevalue,y2o_ask,y2o_bid,yield_ask,yield_bid,future_payments_sum_rf_discounted,ytm_rf,yto_rf,spread_offer_ask,spread_offer_bid,spread_maturity_ask,spread_maturity_bid
169,2015-03-03,2015-03-03 00:00:00,91.99,89.01,45.38,1000.0,,,15.5957,18.1814,971.5639382570173,0.14573244713515687,0.14573244713515687,,,1.0224552864843126,3.608155286484312
168,2015-03-04,2015-03-04 00:00:00,90.99,89.02,45.38,1000.0,,,16.4601,18.1888,973.1063155598736,0.144758148507962,0.144758148507962,,,1.9842851492037994,3.7129851492037993
167,2015-03-05,2015-03-05 00:00:00,91.0,90.2,45.38,1000.0,,,16.4638,17.1596,976.339453705846,0.14239166438827108,0.14239166438827108,,,2.2246335611728902,2.920433561172892
166,2015-03-06,2015-03-06 00:00:00,91.5,89.02,45.38,1000.0,,,16.0465,18.2205,980.1190803098967,0.13958297985291537,0.13958297985291537,,,2.0882020147084646,4.262202014708464
165,2015-03-10,2015-03-10 00:00:00,91.4,89.0,45.38,1000.0,,,16.1816,18.3024,978.8988978657646,0.14174830985626405,0.14174830985626405,,,2.006769014373594,4.127569014373593
164,2015-03-11,2015-03-11 00:00:00,91.89,89.0,45.38,1000.0,,,15.7718,18.3183,979.915684354224,0.14120099962254268,0.14120099962254268,,,1.6517000377457336,4.198200037745734
163,2015-03-12,2015-03-12 00:00:00,92.4,89.11,45.38,1000.0,,,15.3471,18.2354,985.4416601912895,0.1369361575404859,0.1369361575404859,,,1.6534842459514092,4.541784245951408
162,2015-03-13,2015-03-13 00:00:00,92.3,90.0,45.38,1000.0,,,15.4439,17.4511,982.1969239252028,0.13989838498505666,0.13989838498505666,,,1.4540615014943334,3.4612615014943344
161,2015-03-16,2015-03-16 00:00:00,91.5,90.01,45.38,1000.0,,,16.1695,17.4865,981.5743193903335,0.14129775071960624,0.14129775071960624,,,2.0397249280393766,3.3567249280393767
160,2015-03-17,2015-03-17 00:00:00,91.6,90.58,45.38,1000.0,,,16.095,16.9929,980.4278702713506,0.14255414414559037,0.14255414414559037,,,1.8395855854409628,2.7374855854409628
159,2015-03-18,2015-03-18 00:00:00,91.7,91.1,45.38,1000.0,,,16.0205,16.5458,981.9499409091367,0.14157851143348427,0.14157851143348427,,,1.862648856651571,2.3879488566515725
158,2015-03-19,2015-03-19 00:00:00,91.75,91.41,45.38,1000.0,,,15.9888,16.2859,985.2462395428556,0.13911958098764998,0.13911958098764998,,,2.0768419012350012,2.3739419012350034
157,2015-03-20,2015-03-20 00:00:00,91.8,91.08,45.38,1000.0,,,15.9571,16.5905,988.1946442962239,0.13695516559360854,0.13695516559360854,,,2.2615834406391464,2.8949834406391446
156,2015-03-23,2015-03-23 00:00:00,92.0,91.0,45.38,1000.0,,,15.8193,16.7023,990.1166466244495,0.13622124900628604,0.13622124900628604,,,2.197175099371396,3.080175099371397
152,2015-03-27,2015-03-27 00:00:00,93.05,92.0,45.38,1000.0,,,14.9521,15.8686,1003.8152996269812,0.12599587989535102,0.12599587989535102,,,2.3525120104648973,3.2690120104648983
151,2015-03-30,2015-03-30 00:00:00,93.05,89.54,45.38,1000.0,,,14.9801,18.132,954.9833026686833,0.12963104070493048,0.12963104070493048,,,2.016995929506953,5.168895929506954
150,2015-03-31,2015-03-31 00:00:00,93.05,92.9,45.38,1000.0,,,14.9894,15.1198,952.8819441922396,0.1316519100205481,0.1316519100205481,,,1.82420899794519,1.95460899794519
149,2015-04-01,2015-04-01 00:00:00,93.5,89.08,45.38,1000.0,,,14.6075,18.593,956.5751308906322,0.1288357633677672,0.1288357633677672,,,1.72392366322328,5.70942366322328
148,2015-04-02,2015-04-02 00:00:00,93.5,89.01,45.38,1000.0,,,14.6168,18.6741,956.3634078349252,0.1292777046286748,0.1292777046286748,,,1.6890295371325195,5.746329537132519
147,2015-04-03,2015-04-03 00:00:00,94.01,92.5,45.38,1000.0,,,14.1846,15.5007,957.5196835224021,0.1285775323823927,0.1285775323823927,,,1.3268467617607307,2.642946761760731
146,2015-04-06,2015-04-06 00:00:00,94.95,93.0,45.38,1000.0,,,13.4041,15.09,957.9944809007898,0.12897856202137373,0.12897856202137373,,,0.5062437978626271,2.1921437978626273
145,2015-04-07,2015-04-07 00:00:00,94.9,93.0,45.38,1000.0,,,13.4526,15.0993,957.9758974604433,0.12926226428322174,0.12926226428322174,,,0.5263735716778264,2.1730735716778256
144,2015-04-08,2015-04-08 00:00:00,94.9,85.02,45.38,1000.0,,,13.46,22.7304,959.2737434058996,0.12843756987082428,0.12843756987082428,,,0.6162430129175736,9.886643012917572
143,2015-04-09,2015-04-09 00:00:00,94.92,91.02,45.38,1000.0,,,13.4498,16.9044,964.668750823531,0.12417614055910364,0.12417614055910364,,,1.032185944089635,4.486785944089634
142,2015-04-10,2015-04-10 00:00:00,94.9,91.01,45.38,1000.0,,,13.473,16.9267,968.2282788823791,0.12146434491367746,0.12146434491367746,,,1.326565508632255,4.7802655086322545
141,2015-04-13,2015-04-13 00:00:00,94.9,92.01,45.38,1000.0,,,13.4945,16.0493,968.1637099397096,0.1222821305293033,0.1222821305293033,,,1.2662869470696698,3.8210869470696682
140,2015-04-14,2015-04-14 00:00:00,94.9,85.02,45.38,1000.0,,,13.501,22.8738,970.0520177791445,0.12095660699470233,0.12095660699470233,,,1.405339300529766,10.778139300529766
139,2015-04-15,2015-04-15 00:00:00,94.89,90.01,45.38,1000.0,,,13.5168,17.9308,972.3886763326401,0.11925596260996014,0.11925596260996014,,,1.5912037390039853,6.005203739003987
138,2015-04-16,2015-04-16 00:00:00,95.14,85.02,45.38,1000.0,,,13.3082,22.9232,973.3357951085837,0.11871527018762922,0.11871527018762922,,,1.436672981237077,11.051672981237079
137,2015-04-17,2015-04-17 00:00:00,94.99,94.0,45.38,1000.0,,,13.4358,14.3095,968.7138803500914,0.12285131240603546,0.12285131240603546,,,1.1506687593964546,2.024368759396454
136,2015-04-20,2015-04-20 00:00:00,95.97,93.51,45.38,1000.0,,,12.6208,14.7714,967.77951605004,0.12442991164006055,0.12442991164006055,,,0.17780883599394492,2.3284088359939457
135,2015-04-21,2015-04-21 00:00:00,94.85,94.5,45.38,1000.0,,,13.5951,13.9015,969.6504846944982,0.12310149618044784,0.12310149618044784,,,1.2849503819552162,1.5913503819552162
134,2015-04-22,2015-04-22 00:00:00,94.6,92.61,45.38,1000.0,,,13.8214,15.6051,972.087566494591,0.12129173542241309,0.12129173542241309,,,1.6922264577586912,3.475926457758691
133,2015-04-23,2015-04-23 00:00:00,94.99,92.6,45.38,1000.0,,,13.487,15.6255,972.9299835957652,0.12083513114816403,0.12083513114816403,,,1.4034868851835967,3.541986885183597
132,2015-04-24,2015-04-24 00:00:00,95.94,93.52,45.38,1000.0,,,12.6692,14.8003,973.5927886194436,0.12053015605334526,0.12053015605334526,,,0.6161843946654741,2.747284394665474
131,2015-04-27,2015-04-27 00:00:00,95.99,92.51,45.38,1000.0,,,12.6432,15.7532,973.1823778966618,0.12166063990000155,0.12166063990000155,,,0.47713600999984607,3.5871360099998455
130,2015-04-28,2015-04-28 00:00:00,95.0,92.11,45.38,1000.0,,,13.515,16.136,977.659764756871,0.11809538625679336,0.11809538625679336,,,1.7054613743206648,4.3264613743206635
129,2015-04-29,2015-04-29 00:00:00,95.0,92.01,45.38,1000.0,,,13.5224,16.2421,978.2274520018543,0.11786631705660855,0.11786631705660855,,,1.7357682943391435,4.455468294339145
128,2015-04-30,2015-04-30 00:00:00,98.0,92.51,45.38,1000.0,,,10.9433,15.7876,985.2283004427933,0.11217684814796954,0.11217684814796954,,,-0.274384814796953,4.569915185203046
127,2015-05-05,2015-05-05 00:00:00,96.04,92.51,45.38,1000.0,,,12.6459,15.8472,988.7573415476409,0.1103985084261048,0.1103985084261048,,,1.6060491573895188,4.80734915738952
126,2015-05-06,2015-05-06 00:00:00,96.09,92.01,45.38,1000.0,,,12.5994,16.3306,989.5502122374332,0.10996617838898308,0.10996617838898308,,,1.6027821611016915,5.333982161101693
125,2015-05-07,2015-05-07 00:00:00,96.09,92.02,45.38,1000.0,,,12.6134,16.3344,990.1129133252214,0.10972825591047088,0.10972825591047088,,,1.6405744089529133,5.361574408952912
124,2015-05-08,2015-05-08 00:00:00,96.1,92.01,45.38,1000.0,,,12.6106,16.3567,992.0014356667494,0.10836287968966105,0.10836287968966105,,,1.7743120310338956,5.520412031033896
123,2015-05-12,2015-05-12 00:00:00,96.1,92.01,45.38,1000.0,,,12.6348,16.4089,991.3233827664806,0.10990211967015025,0.10990211967015025,,,1.6445880329849754,5.418688032984974
122,2015-05-13,2015-05-13 00:00:00,96.1,95.5,45.38,1000.0,,,12.6404,13.1778,992.969244726225,0.1087325051356336,0.1087325051356336,,,1.7671494864366402,2.30454948643664
121,2015-05-14,2015-05-14 00:00:00,96.5,92.01,45.38,1000.0,,,12.2911,16.4359,990.5603228199676,0.11104826625105013,0.11104826625105013,,,1.1862733748949879,5.331073374894988
120,2015-05-15,2015-05-15 00:00:00,96.88,92.01,45.38,1000.0,,,11.9614,16.4499,990.7220871955719,0.11115556183713868,0.11115556183713868,,,0.8458438162861324,5.3343438162861325
119,2015-05-18,2015-05-18 00:00:00,96.85,95.75,45.38,1000.0,,,12.0023,12.9868,993.9337237499885,0.10911373669022564,0.10911373669022564,,,1.0909263309774353,2.075426330977436
118,2015-05-19,2015-05-19 00:00:00,96.2,95.51,45.38,1000.0,,,12.5873,13.2113,992.4258454845093,0.11066903830405786,0.11066903830405786,,,1.520396169594214,2.144396169594213
117,2015-05-20,2015-05-20 00:00:00,96.95,92.01,45.38,1000.0,,,11.9232,16.5178,990.7228215842233,0.11240600960385878,0.11240600960385878,,,0.6825990396141215,5.277199039614123
116,2015-05-21,2015-05-21 00:00:00,96.15,96.0,45.38,1000.0,,,12.645,12.7801,993.2629066206432,0.11043668006872215,0.11043668006872215,,,1.6013319931277845,1.736431993127784
115,2015-05-22,2015-05-22 00:00:00,96.33,93.0,45.38,1000.0,,,12.4885,15.5855,993.821838467182,0.11019714773011269,0.11019714773011269,,,1.4687852269887305,4.56578522698873
114,2015-05-25,2015-05-25 00:00:00,96.5,95.8,45.38,1000.0,,,12.3526,12.9896,994.8634328810836,0.11003246736047967,0.11003246736047967,,,1.3493532639520343,1.986353263952033
113,2015-05-26,2015-05-26 00:00:00,96.95,95.95,45.38,1000.0,,,11.953,12.8592,992.8892333590735,0.11202558311930523,0.11202558311930523,,,0.7504416880694755,1.6566416880694756
112,2015-05-27,2015-05-27 00:00:00,96.5,92.11,45.38,1000.0,,,12.3637,16.5169,993.8302957592509,0.11144821165219619,0.11144821165219619,,,1.21887883478038,5.37207883478038
111,2015-05-28,2015-05-28 00:00:00,97.0,92.54,45.38,1000.0,,,11.9176,16.108,992.7410970826902,0.11267040860109404,0.11267040860109404,,,0.6505591398905963,4.840959139890597
110,2015-05-29,2015-05-29 00:00:00,96.99,92.52,45.38,1000.0,,,11.9316,16.1406,993.6415969046245,0.11212743786097559,0.11212743786097559,,,0.7188562139024395,4.927856213902439
109,2015-06-01,2015-06-01 00:00:00,96.95,95.9,45.38,1000.0,,,11.9828,12.9459,994.1562831416533,0.1124439232339351,0.1124439232339351,,,0.7384076766064904,1.7015076766064912
108,2015-06-02,2015-06-02 00:00:00,96.25,95.95,45.38,1000.0,,,12.6292,12.9067,994.6529005809583,0.11225886069569908,0.11225886069569908,,,1.4033139304300928,1.6808139304300926
107,2015-06-03,2015-06-03 00:00:00,97.0,95.01,45.38,1000.0,,,11.9474,13.7953,994.459100581684,0.11269356025957498,0.11269356025957498,,,0.6780439740425024,2.5259439740425016
106,2015-06-04,2015-06-04 00:00:00,96.3,95.75,45.38,1000.0,,,12.5957,13.1079,992.6365267470693,0.11460086112097141,0.11460086112097141,,,1.1356138879028599,1.6478138879028599
105,2015-06-05,2015-06-05 00:00:00,96.3,95.75,45.38,1000.0,,,12.6022,13.1154,993.7210575359918,0.11388618349249546,0.11388618349249546,,,1.213581650750454,1.7267816507504534
103,2015-06-09,2015-06-09 00:00:00,96.2,95.9,45.38,1000.0,,,12.7223,13.0036,996.4154197619066,0.11250336320929562,0.11250336320929562,,,1.4719636790704396,1.7532636790704395
102,2015-06-10,2015-06-10 00:00:00,96.3,95.9,45.38,1000.0,,,12.6348,13.0111,998.6284359316656,0.11075607005214445,0.11075607005214445,,,1.5591929947855547,1.9354929947855553
101,2015-06-11,2015-06-11 00:00:00,96.75,96.0,45.38,1000.0,,,12.2212,12.9244,998.6569323243518,0.1109916009290326,0.1109916009290326,,,1.12203990709674,1.8252399070967407
100,2015-06-15,2015-06-15 00:00:00,97.0,96.0,45.38,1000.0,,,12.0107,12.9533,998.4176221092331,0.11226948735571914,0.11226948735571914,,,0.7837512644280871,1.7263512644280876
99,2015-06-16,2015-06-16 00:00:00,96.9,95.01,45.38,1000.0,,,12.1095,13.9136,997.2831531325287,0.11358425306498005,0.11358425306498005,,,0.7510746935019963,2.5551746935019963
98,2015-06-17,2015-06-17 00:00:00,96.9,95.0,45.38,1000.0,,,12.115,13.9332,997.2634317182719,0.11387465968739033,0.11387465968739033,,,0.7275340312609675,2.5457340312609666
97,2015-06-18,2015-06-18 00:00:00,96.9,95.01,45.38,1000.0,,,12.1216,13.9332,1000.6678575641198,0.11099800284180648,0.11099800284180648,,,1.021799715819352,2.8333997158193505
96,2015-06-19,2015-06-19 00:00:00,97.0,95.01,45.38,1000.0,,,12.0331,13.9425,999.5067238214074,0.11233972537734868,0.11233972537734868,,,0.7991274622651314,2.708527462265133
95,2015-06-22,2015-06-22 00:00:00,96.5,95.01,45.38,1000.0,,,12.5258,13.9714,1000.3796058217624,0.1123416928654857,0.1123416928654857,,,1.291630713451429,2.737230713451428
94,2015-06-23,2015-06-23 00:00:00,96.5,96.02,45.38,1000.0,,,12.5323,12.9943,1001.5174711805699,0.11155192925305611,0.11155192925305611,,,1.377107074694388,1.8391070746943896
93,2015-06-24,2015-06-24 00:00:00,96.5,95.01,45.38,1000.0,,,12.5388,13.9909,1001.701564425809,0.11165114764590736,0.11165114764590736,,,1.3736852354092637,2.8257852354092634
92,2015-06-25,2015-06-25 00:00:00,96.25,96.07,45.38,1000.0,,,12.7866,12.9617,1002.6357897889019,0.11104861902615645,0.11104861902615645,,,1.681738097384354,1.8568380973843546
91,2015-06-26,2015-06-26 00:00:00,97.0,95.01,45.38,1000.0,,,12.0722,14.0105,1002.1979716702813,0.11173073029672027,0.11173073029672027,,,0.8991269703279734,2.8374269703279733
90,2015-06-29,2015-06-29 00:00:00,97.0,96.3,45.38,1000.0,,,12.0899,12.768,1002.1385694981195,0.11261195204725984,0.11261195204725984,,,0.8287047952740156,1.5068047952740162
89,2015-06-30,2015-06-30 00:00:00,97.0,95.26,45.38,1000.0,,,12.0955,13.8009,1004.2368350377081,0.1109034387716453,0.1109034387716453,,,1.0051561228354693,2.71055612283547
88,2015-07-01,2015-07-01 00:00:00,97.0,95.21,45.38,1000.0,,,12.102,13.8605,1003.4600798799519,0.11191379640269218,0.11191379640269218,,,0.9106203597307818,2.6691203597307815
87,2015-07-02,2015-07-02 00:00:00,97.25,95.06,45.38,1000.0,,,11.8664,14.0212,1004.5543910011012,0.11115139916720813,0.11115139916720813,,,0.7512600832791865,2.9060600832791863
86,2015-07-03,2015-07-03 00:00:00,96.3,95.01,45.38,1000.0,,,12.7978,14.0822,1005.167923736808,0.11084390174831647,0.11084390174831647,,,1.7134098251683536,2.9978098251683534
85,2015-07-06,2015-07-06 00:00:00,96.3,96.1,45.38,1000.0,,,12.8201,13.0185,1005.416415505092,0.11143760300103334,0.11143760300103334,,,1.6763396998966655,1.874739699896665
84,2015-07-07,2015-07-07 00:00:00,97.25,95.01,45.38,1000.0,,,11.8943,14.1232,1005.1521976895988,0.11197078960872561,0.11197078960872561,,,0.697221039127438,2.9261210391274393
83,2015-07-08,2015-07-08 00:00:00,97.24,95.01,45.38,1000.0,,,11.9092,14.1344,1005.6314375038415,0.11179081458154914,0.11179081458154914,,,0.7301185418450853,2.9553185418450845
82,2015-07-09,2015-07-09 00:00:00,96.97,95.76,45.38,1000.0,,,12.1802,13.3846,1007.9966775207172,0.10979547253672393,0.10979547253672393,,,1.2006527463276058,2.4050527463276072
81,2015-07-10,2015-07-10 00:00:00,97.24,95.76,45.38,1000.0,,,11.9213,13.3929,1009.2014352366314,0.10891356312173374,0.10891356312173374,,,1.029943687826627,2.5015436878266257
80,2015-07-13,2015-07-13 00:00:00,97.24,95.75,45.38,1000.0,,,11.9381,13.4302,1010.1420464559285,0.1088335546231828,0.1088335546231828,,,1.0547445376817208,2.5468445376817197
79,2015-07-14,2015-07-14 00:00:00,97.07,95.76,45.38,1000.0,,,12.1132,13.4293,1011.2180261490399,0.1080686539854486,0.1080686539854486,,,1.3063346014551414,2.62243460145514
78,2015-07-15,2015-07-15 00:00:00,96.45,95.76,45.38,1000.0,,,12.74,13.4386,1012.1100383722465,0.10747974895856367,0.10747974895856367,,,1.9920251041436323,2.6906251041436313
77,2015-07-16,2015-07-16 00:00:00,97.14,95.76,45.38,1000.0,,,12.0554,13.4479,1014.7723453845574,0.10517589762745949,0.10517589762745949,,,1.5378102372540514,2.9303102372540515
76,2015-07-17,2015-07-17 00:00:00,97.0,96.45,45.38,1000.0,,,12.2017,19.7154,1014.2514789529931,0.1059500782035981,0.1059500782035981,,,1.6066921796401914,9.12039217964019
75,2015-07-20,2015-07-20 00:00:00,98.0,96.7,45.38,1000.0,,,11.2237,12.5249,1014.638542288509,0.10639219663128238,0.10639219663128238,,,0.5844803368717617,1.8856803368717632
74,2015-07-21,2015-07-21 00:00:00,97.89,96.71,45.38,1000.0,,,11.3373,12.5221,1015.9423663101528,0.10539192237297187,0.10539192237297187,,,0.7981077627028128,1.982907762702812
72,2015-07-23,2015-07-23 00:00:00,97.14,96.75,45.38,1000.0,,,12.1001,12.496,1015.7527423232594,0.1061260775162826,0.1061260775162826,,,1.4874922483717388,1.8833922483717398
71,2015-07-24,2015-07-24 00:00:00,97.0,90.01,45.38,1000.0,,,12.2482,19.8747,1015.0926965716646,0.1070535781174276,0.1070535781174276,,,1.5428421882572394,9.16934218825724
69,2015-07-27,2015-07-27 00:00:00,97.25,96.5,45.38,1000.0,,,12.0135,12.7838,1014.4327152015418,0.10855450813309914,0.10855450813309914,,,1.1580491866900875,1.9283491866900864
68,2015-07-28,2015-07-28 00:00:00,97.0,90.11,45.38,1000.0,,,12.2762,19.857,1014.1372775295358,0.10913584091217719,0.10913584091217719,,,1.3626159087822796,8.94341590878228
67,2015-07-29,2015-07-29 00:00:00,97.3,90.01,45.38,1000.0,,,11.9753,20.0004,1017.902071949263,0.10566444142359015,0.10566444142359015,,,1.4088558576409866,9.433955857640985
66,2015-07-30,2015-07-30 00:00:00,97.4,96.0,45.38,1000.0,,,11.8794,13.3315,1017.5905570055099,0.10625478616763452,0.10625478616763452,,,1.2539213832365483,2.706021383236548
65,2015-07-31,2015-07-31 00:00:00,97.7,96.5,45.38,1000.0,,,11.5795,12.8164,1016.896753147713,0.10723175811694084,0.10723175811694084,,,0.8563241883059156,2.093224188305916
64,2015-08-03,2015-08-03 00:00:00,97.15,95.76,45.38,1000.0,,,12.1635,13.6249,1016.3843029048418,0.10861052162669328,0.10861052162669328,,,1.3024478373306732,2.7638478373306725
63,2015-08-04,2015-08-04 00:00:00,97.85,96.75,45.38,1000.0,,,11.4472,12.5873,1017.5943394428596,0.10767527944946967,0.10767527944946967,,,0.6796720550530342,1.8197720550530345
62,2015-08-05,2015-08-05 00:00:00,97.5,95.77,45.38,1000.0,,,11.8133,13.6351,1017.7010633174979,0.10785640267240267,0.10785640267240267,,,1.0276597327597337,2.8494597327597333
61,2015-08-06,2015-08-06 00:00:00,97.0,95.77,45.38,1000.0,,,12.3404,13.6454,1017.6407861206904,0.10820840657287618,0.10820840657287618,,,1.5195593427123821,2.824559342712382
60,2015-08-07,2015-08-07 00:00:00,97.5,90.01,45.38,1000.0,,,11.8254,20.2361,1017.5145189458653,0.10862982053078296,0.10862982053078296,,,0.962417946921704,9.373117946921704
59,2015-08-10,2015-08-10 00:00:00,97.5,95.76,45.38,1000.0,,,11.844,13.6994,1018.9143493117699,0.10807784155357719,0.10807784155357719,,,1.03621584464228,2.8916158446422813
58,2015-08-11,2015-08-11 00:00:00,97.5,95.77,45.38,1000.0,,,11.8505,13.6994,1019.120693047993,0.10816043597214657,0.10816043597214657,,,1.0344564027853433,2.8833564027853438
57,2015-08-12,2015-08-12 00:00:00,97.5,95.77,45.38,1000.0,,,11.857,13.7096,1019.5926856699273,0.1079693344460027,0.1079693344460027,,,1.0600665553997306,2.9126665553997313
56,2015-08-13,2015-08-13 00:00:00,97.5,95.76,45.38,1000.0,,,11.8636,13.732,1019.6350882320063,0.10822182466442094,0.10822182466442094,,,1.0414175335579063,2.9098175335579057
55,2015-08-14,2015-08-14 00:00:00,97.5,95.77,45.38,1000.0,,,11.8701,13.7422,1019.2134987283983,0.1089572759843479,0.1089572759843479,,,0.9743724015652102,2.84647240156521
54,2015-08-17,2015-08-17 00:00:00,97.5,95.76,45.38,1000.0,,,11.8896,13.7758,1017.9120104553665,0.11122989679140746,0.11122989679140746,,,0.7666103208592538,2.6528103208592544
53,2015-08-18,2015-08-18 00:00:00,97.49,95.75,45.38,1000.0,,,11.9064,13.7981,1018.6505181192421,0.1107622922057291,0.1107622922057291,,,0.830170779427089,2.721870779427089
52,2015-08-19,2015-08-19 00:00:00,97.5,95.77,45.38,1000.0,,,11.9027,13.7879,1017.7696273718412,0.11200177149930754,0.11200177149930754,,,0.7025228500692453,2.5877228500692464
51,2015-08-20,2015-08-20 00:00:00,97.45,95.75,45.38,1000.0,,,11.9632,13.8214,1015.4744191953073,0.11475402677282884,0.11475402677282884,,,0.4877973227171175,2.3459973227171176
50,2015-08-21,2015-08-21 00:00:00,96.99,95.76,45.38,1000.0,,,12.468,13.8214,1012.9594705660721,0.11776940167549853,0.11776940167549853,,,0.6910598324501471,2.0444598324501477
49,2015-08-24,2015-08-24 00:00:00,96.99,90.01,45.38,1000.0,,,12.4923,20.7167,1012.4419308296234,0.11933363484452952,0.11933363484452952,,,0.5589365155470478,8.783336515547047
48,2015-08-25,2015-08-25 00:00:00,96.75,93.01,45.38,1000.0,,,12.7652,17.0543,1014.644563860786,0.1172837164067751,0.1172837164067751,,,1.0368283593224898,5.325928359322491
47,2015-08-26,2015-08-26 00:00:00,97.19,93.01,45.38,1000.0,,,12.2892,17.0739,1016.3929454224703,0.11572321216172803,0.11572321216172803,,,0.7168787838271964,5.5015787838271955
46,2015-08-27,2015-08-27 00:00:00,97.5,96.35,45.38,1000.0,,,11.9576,13.2281,1016.3968074308489,0.11604996141420984,0.11604996141420984,,,0.3526038585790161,1.6231038585790163
45,2015-08-28,2015-08-28 00:00:00,97.49,97.2,45.38,1000.0,,,11.9753,12.2939,1015.8190762026126,0.11701199516066366,0.11701199516066366,,,0.2741004839336352,0.5927004839336352
44,2015-08-31,2015-08-31 00:00:00,97.49,90.01,45.38,1000.0,,,11.9968,20.929,1016.1448156914597,0.11766964812985196,0.11766964812985196,,,0.2298351870148032,9.162035187014801
43,2015-09-01,2015-09-01 00:00:00,97.2,96.5,45.38,1000.0,,,12.3255,13.1107,1017.7673215342306,0.11622497871169234,0.11622497871169234,,,0.7030021288307662,1.4882021288307659
42,2015-09-02,2015-09-02 00:00:00,96.99,95.02,45.38,1000.0,,,12.5686,14.8217,1017.4102217251241,0.11695671012020906,0.11695671012020906,,,0.872928987979094,3.126028987979094
41,2015-09-03,2015-09-03 00:00:00,96.94,95.01,45.38,1000.0,,,12.6338,14.8487,1018.0576664135921,0.11658189418906027,0.11658189418906027,,,0.9756105810939744,3.1905105810939727
40,2015-09-04,2015-09-04 00:00:00,97.49,95.02,45.38,1000.0,,,12.0256,14.8515,1018.8616026979814,0.11603226226761394,0.11603226226761394,,,0.4223737732386059,3.248273773238605
39,2015-09-07,2015-09-07 00:00:00,96.94,96.7,45.38,1000.0,,,12.6702,12.944,1018.851172616198,0.11707043142804525,0.11707043142804525,,,0.9631568571954734,1.2369568571954748
38,2015-09-08,2015-09-08 00:00:00,97.49,96.54,45.38,1000.0,,,12.0564,13.1368,1019.0201892979387,0.1172272223431645,0.1172272223431645,,,0.3336777656835501,1.4140777656835493
37,2015-09-09,2015-09-09 00:00:00,97.5,96.95,45.38,1000.0,,,12.0526,12.6776,1020.331925077067,0.11610292762807162,0.11610292762807162,,,0.4423072371928374,1.0673072371928374
36,2015-09-10,2015-09-10 00:00:00,97.5,96.95,45.38,1000.0,,,12.0601,12.6869,1020.459954075723,0.11630419187194348,0.11630419187194348,,,0.4296808128056533,1.0564808128056526
35,2015-09-11,2015-09-11 00:00:00,97.5,95.02,45.38,1000.0,,,12.0675,14.9577,1020.2947642964361,0.1168372536297487,0.1168372536297487,,,0.38377463702513026,3.2739746370251304
34,2015-09-14,2015-09-14 00:00:00,97.5,97.0,45.38,1000.0,,,12.0908,12.6664,1021.8571443741922,0.11611571980617806,0.11611571980617806,,,0.4792280193821945,1.0548280193821942
33,2015-09-15,2015-09-15 00:00:00,97.2,97.15,45.38,1000.0,,,12.4448,12.5025,1022.7708877959392,0.11542635734762287,0.11542635734762287,,,0.9021642652377135,0.9598642652377123
32,2015-09-16,2015-09-16 00:00:00,97.5,97.06,45.38,1000.0,,,12.1067,12.6161,1023.3858387106636,0.11507464614456106,0.11507464614456106,,,0.5992353855438939,1.1086353855438933
31,2015-09-17,2015-09-17 00:00:00,97.18,97.0,45.38,1000.0,,,12.4857,12.6953,1024.2922998526503,0.11438899901891722,0.11438899901891722,,,1.0468000981082781,1.2564000981082781
30,2015-09-18,2015-09-18 00:00:00,97.35,97.2,45.38,1000.0,,,12.2967,12.4718,1022.976658457402,0.11624351336898683,0.11624351336898683,,,0.6723486631013156,0.8474486631013161
29,2015-09-21,2015-09-21 00:00:00,97.2,97.0,45.38,1000.0,,,12.4988,12.7344,1024.609391537667,0.11542609150968051,0.11542609150968051,,,0.9561908490319482,1.1917908490319498
25,2015-09-25,2015-09-25 00:00:00,97.9,97.5,45.38,1000.0,,,11.7117,12.1821,1025.5035096773422,0.11581485178092098,0.11581485178092098,,,0.13021482190790223,0.6006148219079019
24,2015-09-28,2015-09-28 00:00:00,97.9,97.5,45.38,1000.0,,,11.7285,12.2026,980.7150654518584,0.11615813598693778,0.11615813598693778,,,0.1126864013062221,0.5867864013062221
23,2015-09-29,2015-09-29 00:00:00,97.9,97.6,45.38,1000.0,,,11.7341,12.0899,981.0270296150917,0.11613852837875242,0.11613852837875242,,,0.12024716212475717,0.4760471621247575
22,2015-09-30,2015-09-30 00:00:00,,,45.38,1000.0,,,11.9185,15.2725,982.5107787111763,0.11473469736944147,0.11473469736944147,,,0.4450302630558518,3.799030263055853
21,2015-10-01,2015-10-01 00:00:00,97.85,97.0,45.3753,1000.0,,,11.8058,12.8257,984.5012942502144,0.11272983958741227,0.11272983958741227,,,0.5328160412587728,1.5527160412587726
20,2015-10-02,2015-10-02 00:00:00,98.0,97.2,45.3753,1000.0,,,11.6326,12.5919,983.1030531807987,0.11472605031582549,0.11472605031582549,,,0.1599949684174522,1.119294968417453
19,2015-10-05,2015-10-05 00:00:00,97.9,97.2,45.3753,1000.0,,,11.7695,12.6171,987.2338688290545,0.11085213589621258,0.11085213589621258,,,0.6842864103787427,1.5318864103787426
18,2015-10-06,2015-10-06 00:00:00,97.9,97.3,45.3753,1000.0,,,11.776,12.5025,987.0039834454067,0.11146446617050132,0.11146446617050132,,,0.6295533829498687,1.3560533829498684
